"age","TBR_1_mu","TBR_1_sigma","TBR_2_mu","TBR_2_sigma","TBR_3_mu","TBR_3_sigma","TBR_4_mu","TBR_4_sigma","TBR_5_mu","TBR_5_sigma","TBR_6_mu","TBR_6_sigma","TBR_7_mu","TBR_7_sigma","TBR_8_mu","TBR_8_sigma","TBR_9_mu","TBR_9_sigma","TBR_10_mu","TBR_10_sigma","TBR_11_mu","TBR_11_sigma","TBR_12_mu","TBR_12_sigma","TBR_13_mu","TBR_13_sigma","TBR_14_mu","TBR_14_sigma","TBR_15_mu","TBR_15_sigma","TBR_16_mu","TBR_16_sigma","TBR_17_mu","TBR_17_sigma","TBR_18_mu","TBR_18_sigma","TBR_19_mu","TBR_19_sigma"
5.47446600120632,1.05515984389864,0.252722034709524,0.992546167992958,0.267496901917244,1.06854742205398,0.222538786220048,1.04838725714586,0.230369453176931,1.10928843161455,0.198759042895241,1.0828668804065,0.198439007945861,1.22802430374472,0.212838862386305,1.22631768149813,0.211882554717228,1.31355834051487,0.266710355059139,1.29288257168315,0.279661681264778,1.09459610600571,0.24857523351775,1.0910438986831,0.253090767801571,0.903352114256327,0.394939117648983,0.888112139556582,0.334759642611129,1.22055743200203,0.251991166215421,1.21817158700508,0.239860370557289,1.2055505372049,0.197208868773497,1.30215282699209,0.202332108112214,1.3899371166379,0.220243900388079
5.50588181519358,1.05134461620319,0.252856486324135,0.989651293729331,0.267612685301482,1.06503184677568,0.222721220493333,1.04463590042524,0.23076301973836,1.1061642194528,0.19897276360031,1.07959819340155,0.198650842809906,1.22547670252824,0.213041437437801,1.2240199098265,0.212098470960338,1.30866958422401,0.266843562232821,1.28829818814416,0.279783847582829,1.09105921785087,0.248595722872719,1.08744800192234,0.253139417644582,0.900742243894858,0.394400031863876,0.885311433111321,0.334709709211379,1.21689055698635,0.252003529958545,1.21486389732109,0.240032981328607,1.20227704352294,0.197729584107945,1.30080080240828,0.202532017393174,1.38737756280029,0.220404806189395
5.53747791222,1.04753010813301,0.252991009360571,0.986756483649165,0.267728518699891,1.06151557685383,0.222903721569565,1.04088442676383,0.231156795978912,1.10303645167791,0.199186714036231,1.07632684754705,0.198862903728866,1.22291983286623,0.213244205229595,1.2217103031891,0.212314607183148,1.30378134879003,0.266976777223362,1.28371379908054,0.279906005983199,1.08752263453093,0.248616196713603,1.08385262584686,0.253187899184398,0.898132507610664,0.393861478743263,0.882511357257274,0.334659783203387,1.21322230304791,0.252015788293105,1.21155236398803,0.240205689698435,1.19900279770754,0.198251198144621,1.29943534180939,0.202732124112936,1.38480336954159,0.220565829477708
5.56925532685926,1.04371635687642,0.25312560385097,0.983861738808265,0.267844402128636,1.05799857299904,0.223086285042755,1.03713282801564,0.231550756489984,1.09990492825846,0.199400894445721,1.0730526932114,0.1990751909396,1.22035316787201,0.213447165941422,1.21938817717523,0.21253096360722,1.29889365714886,0.267109996909093,1.27912938831181,0.280028153229567,1.08398636897263,0.24863665410014,1.0802577967512,0.253236203054456,0.895522912105041,0.393323446932711,0.879711945233387,0.33460986458275,1.20955259535026,0.252027935460192,1.20823677166828,0.240378494321024,1.19572775434475,0.198773685891676,1.29805566412882,0.202932428462357,1.38221372585198,0.220726970335047
5.60121509962204,1.03990338391144,0.253260269828239,0.980967055593178,0.267960335604459,1.05448078664016,0.223268907432271,1.03338108182259,0.231944879767166,1.09676945536647,0.199615305072111,1.06977558485009,0.199287704679611,1.21777620804652,0.213650319753098,1.21705286122134,0.212747540454472,1.29400653997238,0.267243218997765,1.27454494735572,0.280150286914348,1.08045043115311,0.248657094141942,1.07666353334533,0.25328432143755,0.892913463185935,0.392785924767109,0.876913225954027,0.33455995334342,1.205881360022,0.252039966114528,1.20491690866679,0.240551394486902,1.19245186166635,0.199297026740315,1.29666101745549,0.203132930632905,1.37960781608645,0.220888228843297
5.63335827699013,1.03609120851257,0.253395007325402,0.978072429735539,0.268076319144187,1.05096216790418,0.22345158537815,1.02962916383317,0.232339144737671,1.09362984004405,0.199829946159028,1.06649537749186,0.199500445186697,1.21518845773213,0.213853666844588,1.21470368670606,0.212964337947061,1.28912002901748,0.267376441309902,1.26996046880971,0.280272404742919,1.07691483063575,0.248677515955369,1.07306985327541,0.253332246729305,0.890304166535989,0.392248900591768,0.874115227726992,0.334510049479119,1.20220852332708,0.252051874968129,1.20159256379945,0.240724389574325,1.18917506701289,0.199821200515138,1.29525065396769,0.203333630816286,1.37698482394984,0.221049605084372
5.66568591145064,1.03227985442783,0.253529816375274,0.975177858294796,0.268192352764479,1.0474426695412,0.223634315240854,1.02587705372907,0.232733529023181,1.09048588751183,0.200044817950245,1.06321192496004,0.199713412698784,1.2125894133416,0.214057207396038,1.21233998088499,0.213181356307322,1.28423415385706,0.267509661423226,1.26537594309368,0.280394504178533,1.07337957782856,0.248697918641942,1.06947677635095,0.253379970874834,0.887695028094138,0.391712362916098,0.871317980099532,0.334460152984042,1.1985340112307,0.25206365661257,1.19826352478225,0.240897478777145,1.18589731951743,0.20034618548938,1.29382381735103,0.203534529204259,1.37434393420752,0.221211099140285
5.69819906153051,1.02846938306937,0.253664697008839,0.972283349509596,0.26830843648059,1.04392226638588,0.223817091104552,1.02212476514842,0.23312800024369,1.08733738765497,0.200259920688907,1.05992507092916,0.199926607453054,1.20997850452639,0.214260941587935,1.20996103630066,0.213398595757472,1.27934892567626,0.267642874901324,1.26079134229378,0.280516580673628,1.0698446902502,0.248718301180352,1.06588434059546,0.253427482064158,0.885086055957099,0.39117630116508,0.868521523054165,0.334410263856313,1.19485774718276,0.252075304631484,1.19492957007109,0.241070659748988,1.18261858340463,0.200871948423913,1.2923796797891,0.203735625987718,1.37168434055346,0.22137271109356
5.73089879183114,1.02465987471582,0.253799649256167,0.969388917218426,0.268424570307066,1.04040094433537,0.223999905899013,1.01837232873867,0.233522520861761,1.08418412267686,0.20047525461796,1.05663465399011,0.200140029686439,1.20735512749621,0.214464869601015,1.2075661281073,0.213616056519774,1.27446434644951,0.267776076292009,1.25620662931251,0.280638628667312,1.06631018898124,0.24873866248757,1.06229259315606,0.253474766600478,0.882477259302459,0.390640705247783,0.865725901800602,0.334360382096025,1.19117965337325,0.252086812103024,1.19159047348334,0.24124392936578,1.17933883045877,0.201398450064317,1.290917377649,0.203936921357209,1.36900524115416,0.221534441026997
5.76378617306326,1.02085140978672,0.25393467314732,0.966494575301586,0.268540754258447,1.03687868936943,0.224182752522687,1.01461977527429,0.233917053057866,1.08102587472351,0.200690819980592,1.0533405126958,0.200353679636098,1.20471867821103,0.214668991616175,1.2051545313293,0.213833738816712,1.26958041808245,0.267909260124844,1.2516217669838,0.280760642581629,1.06277609512883,0.248759001479762,1.05870158124806,0.253521810763423,0.879868647315873,0.390105565131047,0.862931161587583,0.334310507703284,1.18749965198274,0.252098172100539,1.18824600880174,0.241417284488627,1.17605803252059,0.201925650704409,1.28943604703037,0.204138415503443,1.36630583420948,0.221696289023455
